	Sentence	Relation_gold	Head_gold
1364	La ginecóloga pidió a la mujer que primero presentara la denuncia contra su agresor.	['det', 'nsubj', 'ROOT', 'case', 'det', 'iobj', 'mark', 'advmod', 'ccomp', 'det', 'obj', 'case', 'det', 'nmod', 'punct']	['ginecóloga', 'pidió', 'pidió', 'mujer', 'mujer', 'pidió', 'presentara', 'presentara', 'pidió', 'denuncia', 'presentara', 'agresor', 'agresor', 'denuncia', 'pidió']
1365	"Según informaron fuentes de la federación, el incidente se produjo en la madrugada del 31 de mayo, cuando ""E. M. M. fue violada analmente por su pareja, que le causó graves y dolorosas lesiones""."	['mark', 'advcl', 'nsubj', 'case', 'det', 'nmod', 'punct', 'det', 'nsubj', 'expl:pv', 'ROOT', 'case', 'det', 'obl', 'case', 'det', 'nmod', 'case', 'compound', 'punct', 'obl', 'punct', 'nsubj', 'flat', 'flat', 'aux', 'acl', 'advmod', 'case', 'det', 'obj', 'punct', 'nsubj', 'obj', 'acl', 'amod', 'cc', 'conj', 'obj', 'punct', 'punct']	['informaron', 'produjo', 'informaron', 'federación', 'federación', 'fuentes', 'informaron', 'incidente', 'produjo', 'produjo', 'produjo', 'madrugada', 'madrugada', 'produjo', '31', '31', 'madrugada', 'mayo', '31', 'violada', 'violada', 'violada', 'violada', 'E.', 'E.', 'violada', 'madrugada', 'violada', 'pareja', 'pareja', 'violada', 'causó', 'causó', 'causó', 'pareja', 'lesiones', 'dolorosas', 'graves', 'causó', 'violada', 'produjo']
1366	"Tras la violación, la mujer fue a interponer una denuncia en comisaría, ""pero como sufría hemorragias y pérdida de conocimiento, la propia policía llamó a una ambulancia y la envió al Hospital La Paz""."	['case', 'det', 'obl', 'punct', 'det', 'nsubj', 'aux', 'mark', 'ROOT', 'det', 'obj', 'case', 'obl', 'punct', 'punct', 'cc', 'mark', 'conj', 'obj', 'cc', 'conj', 'case', 'nmod', 'punct', 'det', 'det', 'nsubj', 'advcl', 'case', 'det', 'obj', 'cc', 'obj', 'conj', 'case', 'det', 'obl', 'det', 'flat', 'punct', 'punct']	['violación', 'violación', 'interponer', 'violación', 'mujer', 'interponer', 'interponer', 'interponer', 'interponer', 'denuncia', 'interponer', 'comisaría', 'interponer', 'sufría', 'sufría', 'sufría', 'sufría', 'interponer', 'sufría', 'pérdida', 'hemorragias', 'conocimiento', 'pérdida', 'sufría', 'policía', 'la', 'llamó', 'sufría', 'ambulancia', 'ambulancia', 'llamó', 'envió', 'envió', 'llamó', 'Hospital', 'Hospital', 'envió', 'Paz', 'Hospital', 'interponer', 'interponer']
1367	"Allí, ""la ginecóloga le exigió la denuncia previa para asistirla clínicamente""."	['advmod', 'punct', 'punct', 'det', 'nsubj', 'obj', 'ROOT', 'det', 'obj', 'amod', 'mark', 'advcl', 'obj', 'advmod', 'punct', 'punct']	['exigió', 'Allí', 'exigió', 'ginecóloga', 'exigió', 'exigió', 'exigió', 'denuncia', 'exigió', 'denuncia', 'asistir', 'exigió', 'asistir', 'asistir', 'exigió', 'exigió']
1368	"En opinión de la FAAMV, que preside Florentina Alarcón, esta mujer ""fue tratada de una forma humillante y se vio obligada a volver a la comisaría y formalizar su denuncia""."	['case', 'obl', 'case', 'det', 'nmod', 'punct', 'obj', 'acl', 'nsubj', 'flat', 'punct', 'det', 'nsubj', 'punct', 'aux', 'ROOT', 'case', 'det', 'obl', 'amod', 'cc', 'expl:pv', 'conj', 'obj', 'mark', 'xcomp', 'case', 'det', 'obl', 'cc', 'conj', 'det', 'obj', 'punct', 'punct']	['opinión', 'tratada', 'FAAMV', 'FAAMV', 'opinión', 'preside', 'preside', 'FAAMV', 'preside', 'Florentina', 'preside', 'mujer', 'tratada', 'tratada', 'tratada', 'tratada', 'forma', 'forma', 'tratada', 'forma', 'vio', 'vio', 'tratada', 'vio', 'volver', 'obligada', 'comisaría', 'comisaría', 'volver', 'formalizar', 'volver', 'denuncia', 'formalizar', 'tratada', 'tratada']
1369	Horas después regresó al Hospital La Paz, donde fue ingresada dado su estado emocional y las graves lesiones que presentaba.	['obl', 'advmod', 'ROOT', 'case', 'det', 'obl', 'det', 'flat', 'punct', 'obl', 'aux', 'acl', 'advcl', 'det', 'nsubj', 'amod', 'cc', 'det', 'amod', 'conj', 'obj', 'acl', 'punct']	['después', 'regresó', 'regresó', 'Hospital', 'Hospital', 'regresó', 'Paz', 'Hospital', 'ingresada', 'ingresada', 'ingresada', 'Hospital', 'ingresada', 'estado', 'dado', 'estado', 'lesiones', 'lesiones', 'lesiones', 'estado', 'presentaba', 'lesiones', 'regresó']
1370	Florentina Alarcón manifestó que la mujer se encuentra ya en su domicilio, en cama y con fuertes dolores.	['nsubj', 'flat', 'ROOT', 'mark', 'det', 'nsubj', 'expl:pv', 'ccomp', 'advmod', 'case', 'det', 'obl', 'punct', 'case', 'obl', 'cc', 'case', 'amod', 'conj', 'punct']	['manifestó', 'Florentina', 'manifestó', 'encuentra', 'mujer', 'encuentra', 'encuentra', 'manifestó', 'encuentra', 'domicilio', 'domicilio', 'encuentra', 'cama', 'cama', 'encuentra', 'dolores', 'dolores', 'dolores', 'cama', 'manifestó']
1371	Su compañero, con el que tiene dos hijos, fue detenido.	['det', 'nsubj', 'punct', 'case', 'det', 'obl', 'acl', 'nummod', 'obj', 'punct', 'aux', 'ROOT', 'punct']	['compañero', 'detenido', 'tiene', 'que', 'que', 'tiene', 'compañero', 'hijos', 'tiene', 'tiene', 'detenido', 'detenido', 'detenido']
1372	Fuentes del Hospital La Paz, cuyo jefe es Carlos Villasante, indicaron que hasta hoy no podían dar información sobre el caso.	['nsubj', 'case', 'det', 'nmod', 'det', 'flat', 'punct', 'nmod', 'nsubj', 'cop', 'acl', 'flat', 'punct', 'ROOT', 'mark', 'case', 'advmod', 'advmod', 'aux', 'xcomp', 'obj', 'case', 'det', 'nmod', 'punct']	['indicaron', 'Hospital', 'Hospital', 'Fuentes', 'Paz', 'Hospital', 'Carlos', 'jefe', 'Carlos', 'Carlos', 'Fuentes', 'Carlos', 'Carlos', 'indicaron', 'dar', 'hoy', 'dar', 'dar', 'dar', 'indicaron', 'dar', 'caso', 'caso', 'información', 'indicaron']
1373	En Vigo, los familiares de un anciano de Vigo, A. B. G., de 86 años, que falleció el miércoles a escasos metros del Hospital de la Cruz Roja de esta ciudad, han anunciado que emprenderán acciones legales por denegación de auxilio contra el centro médico.	['case', 'obl', 'punct', 'det', 'nsubj', 'case', 'det', 'nmod', 'case', 'nmod', 'punct', 'appos', 'flat', 'flat', 'punct', 'case', 'nummod', 'nmod', 'punct', 'nsubj', 'acl', 'det', 'obl', 'case', 'det', 'obl', 'case', 'det', 'nmod', 'case', 'det', 'flat', 'flat', 'case', 'det', 'nmod', 'punct', 'aux', 'ROOT', 'mark', 'ccomp', 'obj', 'amod', 'case', 'nmod', 'case', 'nmod', 'case', 'det', 'nmod', 'amod', 'punct']	['Vigo', 'anunciado', 'Vigo', 'familiares', 'anunciado', 'anciano', 'anciano', 'familiares', 'Vigo', 'anciano', 'A.', 'anciano', 'A.', 'A.', 'A.', 'años', 'años', 'anciano', 'falleció', 'falleció', 'anciano', 'miércoles', 'falleció', 'metros', 'metros', 'falleció', 'Hospital', 'Hospital', 'metros', 'Cruz', 'Cruz', 'Hospital', 'Cruz', 'ciudad', 'ciudad', 'Hospital', 'falleció', 'anunciado', 'anunciado', 'emprenderán', 'anunciado', 'emprenderán', 'acciones', 'denegación', 'acciones', 'auxilio', 'denegación', 'centro', 'centro', 'acciones', 'centro', 'anunciado']
1374	El suceso se registró cuando el hombre sufrió un infarto a pocos metros del centro hospitalario.	['det', 'nsubj', 'expl:pass', 'ROOT', 'mark', 'det', 'nsubj', 'advcl', 'det', 'obj', 'case', 'det', 'obl', 'case', 'det', 'nmod', 'amod', 'punct']	['suceso', 'registró', 'registró', 'registró', 'sufrió', 'hombre', 'sufrió', 'registró', 'infarto', 'sufrió', 'metros', 'metros', 'sufrió', 'centro', 'centro', 'metros', 'centro', 'registró']
1375	Según testigos presenciales, pese a que personal del centro salió a la puerta para comprobar lo que ocurría, nadie se dirigió al lugar en el que se encontraba la víctima, que falleció después.	['case', 'obl', 'amod', 'punct', 'mark', 'fixed', 'fixed', 'nsubj', 'case', 'det', 'nmod', 'advcl', 'case', 'det', 'obl', 'mark', 'advcl', 'det', 'nsubj', 'ccomp', 'punct', 'nsubj', 'expl:pv', 'ROOT', 'case', 'det', 'obl', 'case', 'det', 'obl', 'expl:pv', 'acl', 'det', 'nsubj', 'punct', 'nsubj', 'acl', 'advmod', 'punct']	['testigos', 'dirigió', 'testigos', 'testigos', 'salió', 'pese', 'pese', 'salió', 'centro', 'centro', 'personal', 'dirigió', 'puerta', 'puerta', 'salió', 'comprobar', 'salió', 'ocurría', 'ocurría', 'comprobar', 'salió', 'dirigió', 'dirigió', 'dirigió', 'lugar', 'lugar', 'dirigió', 'que', 'que', 'encontraba', 'encontraba', 'lugar', 'víctima', 'encontraba', 'falleció', 'falleció', 'víctima', 'falleció', 'dirigió']
1376	El hospital alega que cuando una doctora iba a ir, ya había llegado una ambulancia del 061.	['det', 'nsubj', 'ROOT', 'mark', 'mark', 'det', 'nsubj', 'advcl', 'mark', 'xcomp', 'punct', 'advmod', 'aux', 'ccomp', 'det', 'nsubj', 'case', 'det', 'nummod', 'punct']	['hospital', 'alega', 'alega', 'llegado', 'iba', 'doctora', 'iba', 'llegado', 'ir', 'iba', 'iba', 'llegado', 'llegado', 'alega', 'ambulancia', 'llegado', '061', '061', 'ambulancia', 'alega']
1377	Las cárceles crean a veces más problemas de los que resuelven.	['det', 'nsubj', 'ROOT', 'advmod', 'fixed', 'advmod', 'obj', 'mark', 'det', 'obj', 'acl', 'punct']	['cárceles', 'crean', 'crean', 'crean', 'a', 'problemas', 'crean', 'resuelven', 'resuelven', 'resuelven', 'problemas', 'crean']
1378	"Con esta idea central, la carta enviada por Juan Pablo II a todos los jefes de Estado y de Gobierno recuerda que ""los poderes públicos no son dueños del tiempo del detenido"" y que ""la detención no puede reducirse al mero castigo social""."	['case', 'det', 'obl', 'amod', 'punct', 'det', 'nsubj', 'amod', 'case', 'obj', 'flat', 'flat', 'case', 'det', 'det', 'obj', 'case', 'nmod', 'cc', 'case', 'conj', 'ROOT', 'mark', 'punct', 'det', 'nsubj', 'amod', 'advmod', 'cop', 'ccomp', 'case', 'det', 'nmod', 'case', 'det', 'amod', 'punct', 'cc', 'mark', 'punct', 'det', 'nsubj', 'advmod', 'aux', 'conj', 'expl:pass', 'case', 'det', 'amod', 'obl', 'amod', 'punct', 'punct']	['idea', 'idea', 'recuerda', 'idea', 'idea', 'carta', 'recuerda', 'carta', 'Juan', 'enviada', 'Juan', 'Juan', 'jefes', 'los', 'jefes', 'enviada', 'Estado', 'jefes', 'Gobierno', 'Gobierno', 'Estado', 'recuerda', 'dueños', 'dueños', 'poderes', 'dueños', 'poderes', 'dueños', 'dueños', 'recuerda', 'tiempo', 'tiempo', 'dueños', 'detenido', 'detenido', 'tiempo', 'reducir', 'reducir', 'reducir', 'reducir', 'detención', 'reducir', 'reducir', 'reducir', 'dueños', 'reducir', 'castigo', 'castigo', 'castigo', 'reducir', 'castigo', 'reducir', 'recuerda']
1379	"Si la prisión no tiene que ser ""un lugar de ocio y quizá de vicio, sino de redención, esto impone una revisión del sistema penitenciario"", escribe el Papa."	['mark', 'det', 'nsubj', 'advmod', 'advcl', 'cc', 'cop', 'punct', 'det', 'conj', 'case', 'nmod', 'cc', 'conj', 'case', 'nmod', 'punct', 'cc', 'case', 'conj', 'punct', 'nsubj', 'ccomp', 'det', 'obj', 'case', 'det', 'nmod', 'amod', 'punct', 'punct', 'ROOT', 'det', 'nsubj', 'punct']	['lugar', 'prisión', 'lugar', 'lugar', 'impone', 'lugar', 'lugar', 'lugar', 'lugar', 'tiene', 'ocio', 'lugar', 'quizá', 'ocio', 'quizá', 'quizá', 'redención', 'redención', 'redención', 'tiene', 'tiene', 'impone', 'escribe', 'revisión', 'impone', 'sistema', 'sistema', 'revisión', 'sistema', 'impone', 'impone', 'escribe', 'Papa', 'escribe', 'escribe']
1380	"Por esta razón, solicita ""un gesto simbólico de indulgencia"", como ""una modesta reducción de la pena""."	['case', 'det', 'obl', 'punct', 'ROOT', 'punct', 'det', 'obj', 'amod', 'case', 'nmod', 'punct', 'punct', 'mark', 'punct', 'det', 'amod', 'nmod', 'case', 'det', 'nmod', 'punct', 'punct']	['razón', 'razón', 'solicita', 'razón', 'solicita', 'gesto', 'gesto', 'solicita', 'gesto', 'indulgencia', 'gesto', 'gesto', 'reducción', 'reducción', 'reducción', 'reducción', 'reducción', 'gesto', 'pena', 'pena', 'reducción', 'reducción', 'solicita']
1381	"El Papa no pide decisiones ""solamente formales"", sino ""una adecuación de las estructuras penitenciarias""."	['det', 'nsubj', 'advmod', 'ROOT', 'obj', 'punct', 'advmod', 'amod', 'punct', 'punct', 'cc', 'punct', 'det', 'conj', 'case', 'det', 'nmod', 'amod', 'punct', 'punct']	['Papa', 'pide', 'pide', 'pide', 'pide', 'formales', 'formales', 'decisiones', 'formales', 'adecuación', 'adecuación', 'adecuación', 'adecuación', 'pide', 'estructuras', 'estructuras', 'adecuación', 'estructuras', 'adecuación', 'pide']
1382	"El consejero de Comercio del Gobierno Vasco, Josu Jon Imaz, explicó ayer que el apoyo del PNV en el Congreso de los Diputados a las medidas liberalizadoras de los horarios comerciales se debió a ""una confusión de procedimiento"", al haberse sometido a votación ""varios decretos en un mismo paquete""."	['det', 'nsubj', 'case', 'nmod', 'case', 'det', 'nmod', 'flat', 'punct', 'appos', 'flat', 'flat', 'punct', 'ROOT', 'advmod', 'mark', 'det', 'nsubj', 'case', 'det', 'nmod', 'case', 'det', 'nmod', 'case', 'det', 'flat', 'case', 'det', 'nmod', 'amod', 'case', 'det', 'nmod', 'amod', 'expl:pv', 'ccomp', 'case', 'punct', 'det', 'obj', 'case', 'nmod', 'punct', 'punct', 'case', 'det', 'aux', 'expl:pass', 'advcl', 'case', 'obj', 'punct', 'det', 'nsubj', 'case', 'det', 'det', 'obl', 'punct', 'punct']	['consejero', 'explicó', 'Comercio', 'consejero', 'Gobierno', 'Gobierno', 'consejero', 'Gobierno', 'Josu', 'consejero', 'Josu', 'Josu', 'Josu', 'explicó', 'explicó', 'debió', 'apoyo', 'debió', 'PNV', 'PNV', 'apoyo', 'Congreso', 'Congreso', 'apoyo', 'Diputados', 'Diputados', 'Congreso', 'medidas', 'medidas', 'apoyo', 'medidas', 'horarios', 'horarios', 'medidas', 'horarios', 'debió', 'explicó', 'confusión', 'confusión', 'confusión', 'debió', 'procedimiento', 'confusión', 'confusión', 'sometido', 'sometido', 'sometido', 'sometido', 'sometido', 'debió', 'votación', 'sometido', 'sometido', 'decretos', 'sometido', 'paquete', 'paquete', 'un', 'sometido', 'sometido', 'explicó']
1383	El decreto de medidas urgentes de intensificación de la competencia en mercados de bienes y servicios no sólo incluía la libertad de horarios comerciales, sino también, por ejemplo, las medidas sobre el sector energético, el libre descuento de los libros, la potenciación de las mutuas laborales, etcétera.	['det', 'nsubj', 'case', 'nmod', 'amod', 'case', 'nmod', 'case', 'det', 'nmod', 'case', 'nmod', 'case', 'nmod', 'cc', 'conj', 'advmod', 'fixed', 'parataxis', 'det', 'obj', 'case', 'nmod', 'amod', 'punct', 'ROOT', 'fixed', 'punct', 'advmod', 'fixed', 'punct', 'det', 'parataxis', 'case', 'det', 'nmod', 'amod', 'punct', 'det', 'amod', 'appos', 'case', 'det', 'nmod', 'punct', 'det', 'appos', 'case', 'det', 'nmod', 'amod', 'punct', 'punct', 'punct']	['decreto', 'incluía', 'medidas', 'decreto', 'medidas', 'intensificación', 'decreto', 'competencia', 'competencia', 'intensificación', 'mercados', 'competencia', 'bienes', 'mercados', 'servicios', 'bienes', 'incluía', 'no', 'sino', 'libertad', 'incluía', 'horarios', 'libertad', 'horarios', 'sino', 'sino', 'sino', 'por', 'medidas', 'por', 'por', 'medidas', 'sino', 'sector', 'sector', 'medidas', 'sector', 'sector', 'descuento', 'descuento', 'sector', 'libros', 'libros', 'descuento', 'sector', 'potenciación', 'sector', 'mutuas', 'mutuas', 'potenciación', 'mutuas', 'sector', 'sector', 'sino']
1384	El PNV apoyó éste y otros tres decretos presentados por el Gobierno y votó en contra de medidas fiscales.	['det', 'nsubj', 'ROOT', 'obj', 'cc', 'det', 'nummod', 'conj', 'amod', 'case', 'det', 'obj', 'cc', 'conj', 'case', 'fixed', 'fixed', 'obl', 'amod', 'punct']	['PNV', 'apoyó', 'apoyó', 'apoyó', 'decretos', 'decretos', 'otros', 'éste', 'decretos', 'Gobierno', 'Gobierno', 'presentados', 'votó', 'apoyó', 'medidas', 'en', 'en', 'votó', 'medidas', 'apoyó']
1385	"En los pasillos del Parlamento vasco, Imaz reiteró la ""total oposición"" del Ejecutivo autonómico al decreto ley que contempla la liberalización de los horarios comerciales, por ir en contra del sector y por no haberse consensuado con las comunidades autónomas."	['case', 'det', 'obl', 'case', 'det', 'nmod', 'amod', 'punct', 'nsubj', 'ROOT', 'det', 'punct', 'amod', 'obj', 'punct', 'case', 'det', 'nmod', 'amod', 'case', 'det', 'nmod', 'compound', 'nsubj', 'acl', 'det', 'obj', 'case', 'det', 'nmod', 'amod', 'punct', 'mark', 'advcl', 'case', 'fixed', 'fixed', 'det', 'obj', 'cc', 'mark', 'advmod', 'aux', 'expl:pass', 'conj', 'case', 'det', 'obl', 'amod', 'punct']	['pasillos', 'pasillos', 'reiteró', 'Parlamento', 'Parlamento', 'pasillos', 'Parlamento', 'pasillos', 'reiteró', 'reiteró', 'oposición', 'oposición', 'oposición', 'reiteró', 'oposición', 'Ejecutivo', 'Ejecutivo', 'oposición', 'Ejecutivo', 'decreto', 'decreto', 'oposición', 'decreto', 'contempla', 'decreto', 'liberalización', 'contempla', 'horarios', 'horarios', 'liberalización', 'horarios', 'ir', 'ir', 'reiteró', 'sector', 'en', 'en', 'sector', 'ir', 'consensuado', 'consensuado', 'consensuado', 'consensuado', 'consensuado', 'ir', 'comunidades', 'comunidades', 'consensuado', 'comunidades', 'reiteró']
1386	"""Al votarse varios decretos en un mismo paquete, dio lugar a que hubiese un voto favorable que pudo ser interpretado como el apoyo al decreto"", dijo Imaz."	['punct', 'case', 'det', 'xcomp', 'expl:pass', 'det', 'obj', 'case', 'det', 'det', 'obl', 'punct', 'ccomp', 'compound', 'mark', 'mark', 'ccomp', 'det', 'obj', 'amod', 'nsubj', 'aux', 'aux', 'acl', 'mark', 'det', 'obj', 'case', 'det', 'nmod', 'punct', 'punct', 'ROOT', 'nsubj', 'punct']	['dio', 'votar', 'votar', 'dio', 'votar', 'decretos', 'votar', 'paquete', 'paquete', 'un', 'votar', 'votar', 'dijo', 'dio', 'hubiese', 'hubiese', 'dio', 'voto', 'hubiese', 'voto', 'interpretado', 'interpretado', 'interpretado', 'voto', 'apoyo', 'apoyo', 'interpretado', 'decreto', 'decreto', 'apoyo', 'dio', 'dio', 'dijo', 'dijo', 'dijo']
1387	"Tal es el rechazo del Gobierno vasco a la medida que los servicios jurídicos trabajan para proceder a presentar recursos judiciales para ""evitar que puedan ponerse estas medidas en marcha""."	['ROOT', 'cop', 'det', 'nsubj', 'case', 'det', 'nmod', 'amod', 'case', 'det', 'nmod', 'mark', 'det', 'nsubj', 'amod', 'advcl', 'mark', 'advcl', 'mark', 'xcomp', 'obj', 'amod', 'mark', 'punct', 'advcl', 'mark', 'aux', 'ccomp', 'expl:pass', 'det', 'nsubj', 'case', 'obl', 'punct', 'punct']	['Tal', 'Tal', 'rechazo', 'Tal', 'Gobierno', 'Gobierno', 'rechazo', 'Gobierno', 'medida', 'medida', 'rechazo', 'trabajan', 'servicios', 'trabajan', 'servicios', 'Tal', 'proceder', 'trabajan', 'presentar', 'proceder', 'presentar', 'recursos', 'evitar', 'evitar', 'presentar', 'poner', 'poner', 'evitar', 'poner', 'medidas', 'poner', 'marcha', 'poner', 'evitar', 'Tal']
1388	El consejo de administración de Telefónica aplazó el debate sobre la continuidad de Juan Villalonga hasta que la Comisión Nacional del Mercado de Valores concluya la investigación para aclarar si éste utilizó información privilegiada en operaciones bursátiles.	['det', 'nsubj', 'case', 'nmod', 'case', 'nmod', 'ROOT', 'det', 'obj', 'case', 'det', 'nmod', 'case', 'nmod', 'flat', 'mark', 'mark', 'det', 'nsubj', 'flat', 'case', 'det', 'flat', 'case', 'flat', 'advcl', 'det', 'obj', 'mark', 'acl', 'mark', 'nsubj', 'ccomp', 'obj', 'amod', 'case', 'obl', 'amod', 'punct']	['consejo', 'aplazó', 'administración', 'consejo', 'Telefónica', 'consejo', 'aplazó', 'debate', 'aplazó', 'continuidad', 'continuidad', 'debate', 'Juan', 'continuidad', 'Juan', 'concluya', 'concluya', 'Comisión', 'concluya', 'Comisión', 'Mercado', 'Mercado', 'Comisión', 'Valores', 'Comisión', 'aplazó', 'investigación', 'concluya', 'aclarar', 'investigación', 'utilizó', 'utilizó', 'aclarar', 'utilizó', 'información', 'operaciones', 'utilizó', 'operaciones', 'aplazó']
1389	José María Aznar aseguró que lo importante es la empresa.	['nsubj', 'flat', 'flat', 'ROOT', 'mark', 'det', 'nsubj', 'cop', 'det', 'ccomp', 'punct']	['aseguró', 'José', 'José', 'aseguró', 'empresa', 'importante', 'empresa', 'empresa', 'empresa', 'aseguró', 'aseguró']
1390	Tarragona multa a 30 motos de agua en 10 días.	['nsubj', 'ROOT', 'case', 'nummod', 'obj', 'case', 'nmod', 'case', 'nummod', 'obl', 'punct']	['multa', 'multa', 'motos', 'motos', 'multa', 'agua', 'motos', 'días', 'días', 'multa', 'multa']
1391	El Servicio Marítimo de la Guardia Civil de Tarragona ha multado en los últimos 10 días en la Costa Daurada a 30 propietarios de motos acuáticas por diversas infracciones, como no estar matriculadas, carecer de seguro o navegar muy cerca de los bañistas.	['det', 'nsubj', 'flat', 'case', 'det', 'nmod', 'flat', 'case', 'nmod', 'aux', 'ROOT', 'case', 'det', 'amod', 'nummod', 'obl', 'case', 'det', 'obl', 'flat', 'case', 'nummod', 'obj', 'case', 'nmod', 'amod', 'case', 'det', 'obl', 'punct', 'mark', 'advmod', 'aux', 'amod', 'punct', 'advcl', 'case', 'obj', 'cc', 'conj', 'advmod', 'advmod', 'case', 'det', 'obl', 'punct']	['Servicio', 'multado', 'Servicio', 'Guardia', 'Guardia', 'Servicio', 'Guardia', 'Tarragona', 'Guardia', 'multado', 'multado', 'días', '10', '10', 'días', 'multado', 'Costa', 'Costa', 'multado', 'Costa', 'propietarios', 'propietarios', 'multado', 'motos', 'propietarios', 'motos', 'infracciones', 'infracciones', 'multado', 'matriculadas', 'matriculadas', 'matriculadas', 'matriculadas', 'infracciones', 'carecer', 'matriculadas', 'seguro', 'carecer', 'navegar', 'matriculadas', 'cerca', 'navegar', 'bañistas', 'bañistas', 'cerca', 'multado']
1392	La mayoría de los incumplimientos han sido cometidos por extranjeros que desconocen o no respetan la normativa española.	['det', 'nmod', 'case', 'det', 'nsubj', 'aux', 'aux', 'ROOT', 'case', 'obj', 'nsubj', 'acl', 'cc', 'advmod', 'conj', 'det', 'obj', 'amod', 'punct']	['mayoría', 'incumplimientos', 'mayoría', 'mayoría', 'cometidos', 'cometidos', 'cometidos', 'cometidos', 'extranjeros', 'cometidos', 'desconocen', 'extranjeros', 'respetan', 'respetan', 'desconocen', 'normativa', 'desconocen', 'normativa', 'cometidos']
1393	Tras las multas, los vehículos quedan inmovilizados hasta que se subsanan las irregularidades.	['case', 'det', 'obl', 'punct', 'det', 'nsubj', 'ROOT', 'obj', 'mark', 'mark', 'expl:pass', 'advcl', 'det', 'nsubj', 'punct']	['multas', 'multas', 'quedan', 'multas', 'vehículos', 'quedan', 'quedan', 'quedan', 'subsanan', 'subsanan', 'subsanan', 'quedan', 'irregularidades', 'subsanan', 'quedan']
1394	¿Lo dejamos para septiembre?.	['punct', 'obj', 'ROOT', 'case', 'obl', 'punct', 'punct']	['dejamos', 'dejamos', 'dejamos', 'septiembre', 'dejamos', 'dejamos', 'dejamos']
1395	Como todos los años, la pregunta se fue extendiendo como un reguero de pólvora a partir de mediados de julio para quedar instalada enseguida con carácter poco menos que universal.	['mark', 'det', 'det', 'obl', 'punct', 'det', 'nsubj', 'expl:pv', 'ROOT', 'xcomp', 'mark', 'det', 'obl', 'case', 'nmod', 'case', 'fixed', 'fixed', 'advmod', 'case', 'obl', 'case', 'advcl', 'xcomp', 'advmod', 'case', 'obl', 'advmod', 'fixed', 'fixed', 'amod', 'punct']	['años', 'los', 'años', 'extendiendo', 'años', 'pregunta', 'fue', 'fue', 'fue', 'fue', 'reguero', 'reguero', 'extendiendo', 'pólvora', 'reguero', 'mediados', 'a', 'a', 'fue', 'julio', 'mediados', 'instalada', 'fue', 'quedar', 'quedar', 'carácter', 'quedar', 'universal', 'poco', 'poco', 'carácter', 'fue']
1396	Gestiones de todo tipo, citas, planes, proyectos, iniciativas, almuerzos, hasta ligues...	['ROOT', 'case', 'det', 'nmod', 'punct', 'conj', 'punct', 'conj', 'punct', 'conj', 'punct', 'conj', 'punct', 'conj', 'punct', 'case', 'conj', 'punct']	['Gestiones', 'tipo', 'tipo', 'Gestiones', 'citas', 'Gestiones', 'planes', 'Gestiones', 'proyectos', 'Gestiones', 'iniciativas', 'Gestiones', 'almuerzos', 'Gestiones', 'ligues', 'ligues', 'Gestiones', 'Gestiones']
1397	Casi todo quedó aplazado inexorablemente.	['advmod', 'nsubj', 'ROOT', 'obj', 'advmod', 'punct']	['todo', 'quedó', 'quedó', 'quedó', 'aplazado', 'quedó']
1398	La perspectiva de la larga pausa agosteña lo ha empapado todo, ha invadido las esferas ciudadanas: ha reinado, victoriosa, en la sofocante atmósfera de la ciudad.	['det', 'nsubj', 'case', 'det', 'amod', 'nmod', 'amod', 'obj', 'aux', 'ROOT', 'iobj', 'punct', 'aux', 'advcl', 'det', 'obj', 'amod', 'punct', 'aux', 'advcl', 'punct', 'obj', 'punct', 'case', 'det', 'amod', 'obl', 'case', 'det', 'nmod', 'punct']	['perspectiva', 'empapado', 'pausa', 'pausa', 'pausa', 'perspectiva', 'pausa', 'empapado', 'empapado', 'empapado', 'empapado', 'empapado', 'invadido', 'empapado', 'esferas', 'invadido', 'esferas', 'reinado', 'reinado', 'empapado', 'victoriosa', 'reinado', 'victoriosa', 'atmósfera', 'atmósfera', 'atmósfera', 'reinado', 'ciudad', 'ciudad', 'atmósfera', 'empapado']
1399	Resurge el vuelva usted mañana de Larra (suponiendo que alguna vez perdiera vigencia) reconvertido en este vuelva usted en septiembre, de amargas resonancias estudiantiles a libertad, música estridente a todo volumen, alegres vociferaciones por doquier...	['ROOT', 'det', 'nsubj', 'compound', 'compound', 'case', 'nmod', 'punct', 'advcl', 'mark', 'det', 'obl', 'ccomp', 'obj', 'punct', 'obj', 'case', 'det', 'obj', 'compound', 'case', 'compound', 'punct', 'case', 'amod', 'nmod', 'amod', 'case', 'nmod', 'punct', 'conj', 'amod', 'case', 'det', 'nmod', 'punct', 'amod', 'conj', 'case', 'advmod', 'punct']	['Resurge', 'vuelva', 'Resurge', 'vuelva', 'vuelva', 'Larra', 'vuelva', 'suponiendo', 'Resurge', 'perdiera', 'vez', 'perdiera', 'suponiendo', 'perdiera', 'suponiendo', 'Resurge', 'vuelva', 'vuelva', 'reconvertido', 'vuelva', 'septiembre', 'vuelva', 'resonancias', 'resonancias', 'resonancias', 'vuelva', 'resonancias', 'libertad', 'resonancias', 'música', 'libertad', 'música', 'volumen', 'volumen', 'música', 'vociferaciones', 'vociferaciones', 'libertad', 'doquier', 'vociferaciones', 'Resurge']
