	Sentence	Relation_gold	Head_gold
191	La colección Discovery, que será parte del primer lanzamiento, incluye 14 discos en estudio que han sido cuidadosamente remasterizados digitalmente por James Guthrie( coproductor de The Wall), y serán puestos a la venta con nuevos empaques y folletos creados por el colaborador del grupo Storm Thorgerson. 	['det', 'nsubj', 'appos', 'punct', 'nsubj', 'rcmod', 'attr', 'adpmod', 'num', 'adpobj', 'punct', 'ROOT', 'num', 'obj', 'adpmod', 'adpobj', 'nsubjpass', 'aux', 'auxpass', 'advmod', 'rcmod', 'advmod', 'adp', 'compmod', 'adpmod', 'punct', 'appos', 'adpmod', 'det', 'adpobj', 'punct', 'punct', 'cc', 'auxpass', 'conj', 'adpmod', 'det', 'adpobj', 'adpmod', 'amod', 'adpobj', 'cc', 'conj', 'partmod', 'adp', 'det', 'adpmod', 'adpmod', 'adpobj', 'compmod', 'appos', 'punct']	['colección', 'incluye', 'colección', 'será', 'será', 'colección', 'será', 'parte', 'lanzamiento', 'del', 'será', '.', 'discos', 'incluye', 'discos', 'en', 'remasterizados', 'sido', 'remasterizados', 'remasterizados', 'discos', 'remasterizados', 'Guthrie', 'Guthrie', 'remasterizados', 'coproductor', 'Guthrie', 'coproductor', 'Wall', 'de', 'coproductor', 'remasterizados', 'remasterizados', 'puestos', 'remasterizados', 'puestos', 'venta', 'a', 'puestos', 'empaques', 'con', 'empaques', 'empaques', 'empaques', 'colaborador', 'colaborador', 'creados', 'colaborador', 'del', 'Thorgerson', 'colaborador', 'incluye']
192	El negocio bancario de Cajastur se valora en 1.759,7 millones de euros, por el que recibe 792 millones de acciones, con una prima de emisión de 967,7 millones de euros, mientras que el negocio bancario de Caja de Extremadura se valora en 457,4 millones de euros, por el que recibe 217,8 millones de acciones, con una prima de emisión de 239,6 millones de euros. 	['det', 'nsubj', 'amod', 'adpmod', 'adpobj', 'prt', 'ROOT', 'adpmod', 'num', 'num', 'adp', 'adpobj', 'punct', 'rel', 'det', 'adpobj', 'rcmod', 'num', 'num', 'adp', 'obj', 'punct', 'adpmod', 'det', 'adpobj', 'adpmod', 'adpobj', 'adpmod', 'num', 'num', 'adp', 'adpobj', 'punct', 'mark', 'mwe', 'det', 'nsubj', 'amod', 'adpmod', 'adpobj', 'adpmod', 'adpobj', 'prt', 'advcl', 'adpmod', 'num', 'num', 'adp', 'adpobj', 'punct', 'rel', 'det', 'adpobj', 'rcmod', 'num', 'num', 'adp', 'obj', 'punct', 'adpmod', 'det', 'adpobj', 'adpmod', 'adpobj', 'adpmod', 'num', 'num', 'adp', 'adpobj', 'punct']	['negocio', 'valora', 'negocio', 'negocio', 'de', 'valora', '.', 'valora', 'millones', 'euros', 'millones', 'en', 'recibe', 'recibe', 'que', 'por', 'negocio', 'millones', 'acciones', 'millones', 'recibe', 'con', 'acciones', 'prima', 'con', 'prima', 'de', 'prima', 'millones', 'euros', 'millones', 'de', 'con', 'valora', 'mientras', 'negocio', 'valora', 'negocio', 'negocio', 'de', 'Caja', 'de', 'valora', 'valora', 'valora', 'millones', 'euros', 'millones', 'en', 'recibe', 'recibe', 'que', 'por', 'negocio', 'millones', 'acciones', 'millones', 'recibe', 'con', 'acciones', 'prima', 'con', 'prima', 'de', 'prima', 'millones', 'euros', 'millones', 'de', 'valora']
193	"Ante los intentos de la defensa de invalidar la declaración de Farrow a causa de estas contradicciones, la actriz se limitó a decir que declaraba justamente"" lo que recuerdo"" que Campbell dijo en ese desayuno en la residencia de Mandela. "	['adpmod', 'det', 'adpobj', 'adpmod', 'det', 'adpobj', 'adpmod', 'acl', 'det', 'obj', 'adpmod', 'adpobj', 'adpmod', 'adpobj', 'adpmod', 'det', 'adpobj', 'punct', 'det', 'nsubj', 'prt', 'ROOT', 'adpmod', 'acl', 'mark', 'ccomp', 'advmod', 'punct', 'obj', 'rel', 'rcmod', 'punct', 'mark', 'nsubj', 'ccomp', 'adpmod', 'det', 'adpobj', 'adpmod', 'det', 'adpobj', 'adpmod', 'adpobj', 'punct']	['limitó', 'intentos', 'Ante', 'intentos', 'defensa', 'de', 'intentos', 'de', 'declaración', 'invalidar', 'declaración', 'de', 'invalidar', 'a', 'causa', 'contradicciones', 'de', 'Ante', 'actriz', 'limitó', 'limitó', '.', 'limitó', 'a', 'declaraba', 'decir', 'declaraba', 'lo', 'declaraba', 'recuerdo', 'lo', 'lo', 'dijo', 'dijo', 'recuerdo', 'dijo', 'desayuno', 'en', 'desayuno', 'residencia', 'en', 'residencia', 'de', 'limitó']
194	""" El presidente del Gobierno ha manifestado además su aprecio por la determinación del CNT para evitar cualquier venganza y ha expresado la esperanza de que Libia pueda tener pronto un Gobierno que represente a todos los integrantes del país"", prosigue. "	['punct', 'det', 'nsubj', 'adpmod', 'adpobj', 'aux', 'ccomp', 'advmod', 'det', 'obj', 'adpmod', 'det', 'adpobj', 'adpmod', 'adpobj', 'adpmod', 'acl', 'det', 'obj', 'cc', 'aux', 'conj', 'det', 'obj', 'adpmod', 'mark', 'nsubj', 'aux', 'acl', 'advmod', 'det', 'obj', 'nsubj', 'rcmod', 'adp', 'det', 'det', 'obj', 'adpmod', 'adpobj', 'punct', 'punct', 'ROOT', 'punct']	['manifestado', 'presidente', 'manifestado', 'presidente', 'del', 'manifestado', 'prosigue', 'manifestado', 'aprecio', 'manifestado', 'aprecio', 'determinación', 'por', 'determinación', 'del', 'determinación', 'para', 'venganza', 'evitar', 'manifestado', 'expresado', 'manifestado', 'esperanza', 'expresado', 'esperanza', 'tener', 'tener', 'tener', 'de', 'tener', 'Gobierno', 'tener', 'represente', 'Gobierno', 'integrantes', 'integrantes', 'integrantes', 'represente', 'integrantes', 'del', 'manifestado', 'prosigue', '.', 'prosigue']
195	La maratón que corrió Alessandra Aguilar la pasada primavera en Rotterdam es el paradigma de esta estrategia. 	['det', 'nsubj', 'rel', 'rcmod', 'compmod', 'nsubj', 'det', 'amod', 'nmod', 'adpmod', 'adpobj', 'ROOT', 'det', 'attr', 'adpmod', 'det', 'adpobj', 'punct']	['maratón', 'es', 'corrió', 'maratón', 'Aguilar', 'corrió', 'primavera', 'primavera', 'corrió', 'corrió', 'en', '.', 'paradigma', 'es', 'paradigma', 'estrategia', 'de', 'es']
196	La demanda de vehículos con emisiones de CO2 de hasta 149 gramos por kilómetro, es decir, aquellos que en términos generales pueden acogerse al Plan 2000E, experimentó una progresión del 53,8% durante el pasado mes de enero. 	['det', 'nsubj', 'adpmod', 'adpobj', 'adpmod', 'adpobj', 'adpmod', 'adpobj', 'adpmod', 'advmod', 'num', 'adpobj', 'adpmod', 'adpobj', 'punct', 'cc', 'mwe', 'punct', 'conj', 'nsubj', 'adpmod', 'adpobj', 'amod', 'aux', 'rcmod', 'adpmod', 'adpobj', 'appos', 'punct', 'ROOT', 'det', 'obj', 'adpmod', 'num', 'adpobj', 'adpmod', 'det', 'amod', 'adpobj', 'adpmod', 'adpobj', 'punct']	['demanda', 'experimentó', 'demanda', 'de', 'vehículos', 'con', 'emisiones', 'de', 'emisiones', '149', 'gramos', 'de', 'gramos', 'por', 'es', 'vehículos', 'es', 'es', 'vehículos', 'acogerse', 'acogerse', 'en', 'términos', 'acogerse', 'aquellos', 'acogerse', 'al', 'Plan', 'aquellos', '.', 'progresión', 'experimentó', 'progresión', '%', 'del', 'experimentó', 'mes', 'mes', 'durante', 'mes', 'de', 'experimentó']
197	Expuso que ante el frente frío número 20, los municipios afectados por la onda gélida fueron Casas Grandes, con una precipitación mayor, ya que acumuló 12 centímetros de nieve. 	['ROOT', 'mark', 'adpmod', 'det', 'adpobj', 'amod', 'appos', 'num', 'punct', 'det', 'nsubj', 'partmod', 'adp', 'det', 'adpmod', 'amod', 'ccomp', 'attr', 'amod', 'punct', 'adpmod', 'det', 'adpobj', 'amod', 'punct', 'mark', 'mwe', 'advcl', 'num', 'obj', 'adpmod', 'adpobj', 'punct']	['.', 'fueron', 'fueron', 'frente', 'ante', 'frente', 'frente', 'número', 'ante', 'municipios', 'fueron', 'municipios', 'onda', 'onda', 'afectados', 'onda', 'Expuso', 'fueron', 'Casas', 'con', 'Casas', 'precipitación', 'con', 'precipitación', 'con', 'acumuló', 'ya', 'fueron', 'centímetros', 'acumuló', 'centímetros', 'de', 'Expuso']
198	De hecho, el Gobierno francés ha recomendado que aquellas mujeres que lleven estas prótesis mamarias acudan a sus cirujanos y se los retiren como medida de precaución. 	['adpmod', 'adpobj', 'punct', 'det', 'nsubj', 'amod', 'aux', 'ROOT', 'mark', 'det', 'nsubj', 'nsubj', 'rcmod', 'det', 'obj', 'amod', 'ccomp', 'adpmod', 'det', 'adpobj', 'cc', 'obj', 'obj', 'conj', 'adpmod', 'adpobj', 'adpmod', 'adpobj', 'punct']	['recomendado', 'De', 'De', 'Gobierno', 'recomendado', 'Gobierno', 'recomendado', '.', 'acudan', 'mujeres', 'acudan', 'lleven', 'mujeres', 'prótesis', 'lleven', 'prótesis', 'recomendado', 'acudan', 'cirujanos', 'a', 'acudan', 'retiren', 'retiren', 'acudan', 'retiren', 'como', 'medida', 'de', 'recomendado']
199	Este martes comenzaron a funcionar los dos primeros dispositivos de este tipo instalados en España: uno se encuentra en Torrox( Málaga) y otro en la autopista AP- 6, en el túnel del Guadarrama, en Madrid. 	['det', 'nmod', 'aux', 'mwe', 'ROOT', 'det', 'num', 'amod', 'nsubj', 'adpmod', 'det', 'adpobj', 'partmod', 'adpmod', 'adpobj', 'punct', 'nsubj', 'prt', 'parataxis', 'adpmod', 'adpobj', 'punct', 'appos', 'punct', 'cc', 'conj', 'adpmod', 'det', 'adpobj', 'appos', 'punct', 'num', 'punct', 'adpmod', 'det', 'adpobj', 'adpmod', 'adpobj', 'punct', 'adpmod', 'adpobj', 'punct']	['martes', 'funcionar', 'funcionar', 'comenzaron', '.', 'dispositivos', 'dispositivos', 'dispositivos', 'funcionar', 'dispositivos', 'tipo', 'de', 'dispositivos', 'instalados', 'en', 'funcionar', 'encuentra', 'encuentra', 'funcionar', 'encuentra', 'en', 'Málaga', 'Torrox', 'Málaga', 'encuentra', 'encuentra', 'otro', 'autopista', 'en', 'autopista', 'AP', 'AP', 'en', 'autopista', 'túnel', 'en', 'túnel', 'del', 'en', 'túnel', 'en', 'funcionar']
200	La verdad que no he ido en numerosas ocasiones( solo he ido 5) y en mi familia no somos de marisco, pero cuando hemos ido, o bien de raciones o bien de menu( siempre en el salon de arriba) la verdad es que no puedo tener queja de nada, tampoco voy a decir que han nacido para monologuistas, pero desde luego que mal educados nunca han sido. 	['det', 'ROOT', 'mark', 'advmod', 'aux', 'csubj', 'adpmod', 'amod', 'adpobj', 'punct', 'advmod', 'aux', 'parataxis', 'nmod', 'punct', 'cc', 'adpmod', 'det', 'adpobj', 'advmod', 'conj', 'adpmod', 'adpobj', 'punct', 'cc', 'mark', 'aux', 'advcl', 'punct', 'cc', 'mwe', 'adpmod', 'adpobj', 'cc', 'mwe', 'conj', 'adpobj', 'punct', 'advmod', 'adpmod', 'det', 'adpobj', 'adpmod', 'acl', 'punct', 'det', 'attr', 'conj', 'mark', 'advmod', 'aux', 'csubj', 'obj', 'adpmod', 'adpobj', 'punct', 'advmod', 'aux', 'mwe', 'parataxis', 'mark', 'aux', 'ccomp', 'adpmod', 'adpobj', 'punct', 'cc', 'mwe', 'advmod', 'mwe', 'advmod', 'acomp', 'advmod', 'aux', 'conj', 'punct']	['verdad', '.', 'ido', 'ido', 'ido', 'verdad', 'ido', 'ocasiones', 'en', 'ido', 'ido', 'ido', 'ido', 'ido', 'ido', 'ido', 'somos', 'familia', 'en', 'somos', 'ido', 'somos', 'de', 'somos', 'somos', 'ido', 'ido', 'es', 'de', 'de', 'o', 'ido', 'de', 'de', 'o', 'de', 'de', 'en', 'en', 'de', 'salon', 'en', 'salon', 'de', 'en', 'verdad', 'es', 'somos', 'tener', 'tener', 'tener', 'es', 'tener', 'queja', 'de', 'decir', 'decir', 'decir', 'voy', 'es', 'nacido', 'nacido', 'decir', 'nacido', 'para', 'decir', 'decir', 'luego', 'sido', 'luego', 'educados', 'sido', 'sido', 'sido', 'decir', 'verdad']
201	Entrega en tiempo y calidad del montaje insuperable. 	['ROOT', 'adpmod', 'adpobj', 'cc', 'conj', 'adpmod', 'adpobj', 'amod', 'punct']	['.', 'Entrega', 'en', 'Entrega', 'Entrega', 'calidad', 'del', 'calidad', 'Entrega']
202	Yo creo que tienen un buen mecánico, y que no es nada caro. 	['nsubj', 'ROOT', 'mark', 'ccomp', 'det', 'amod', 'obj', 'punct', 'cc', 'mark', 'advmod', 'conj', 'advmod', 'acomp', 'punct']	['creo', '.', 'tienen', 'creo', 'mecánico', 'mecánico', 'tienen', 'tienen', 'tienen', 'es', 'es', 'tienen', 'caro', 'es', 'creo']
203	Tienen un taller pero no se complican la vida, a no ser que sea para sacar dinero. 	['ROOT', 'det', 'obj', 'cc', 'advmod', 'prt', 'conj', 'det', 'obj', 'punct', 'mwe', 'mwe', 'mark', 'mwe', 'advcl', 'mark', 'advcl', 'obj', 'punct']	['.', 'taller', 'Tienen', 'Tienen', 'complican', 'complican', 'Tienen', 'vida', 'complican', 'sea', 'ser', 'ser', 'sea', 'ser', 'complican', 'sacar', 'sea', 'sacar', 'Tienen']
204	MALDITA SEA SU VIDA POR LO QUE ME HAN HECHO LOS VALENCIANOS Y GENTE DE AREAS, OS ECHO LA MALDICION DE POR VIDA QUE SE OS GIRE TODO EN LA VIDA POR LA GRAN PUTADA. 	['acomp', 'ROOT', 'det', 'nsubj', 'adpmod', 'adpobj', 'rel', 'obj', 'aux', 'rcmod', 'det', 'nsubj', 'cc', 'conj', 'adpmod', 'adpobj', 'punct', 'obj', 'parataxis', 'det', 'obj', 'adpmod', 'adpmod', 'adpobj', 'mark', 'prt', 'obj', 'ccomp', 'nsubj', 'adpmod', 'det', 'adpobj', 'adpmod', 'det', 'amod', 'adpobj', 'punct']	['SEA', '.', 'VIDA', 'SEA', 'SEA', 'POR', 'HECHO', 'HECHO', 'HECHO', 'LO', 'VALENCIANOS', 'HECHO', 'VALENCIANOS', 'VALENCIANOS', 'GENTE', 'DE', 'SEA', 'ECHO', 'SEA', 'MALDICION', 'ECHO', 'MALDICION', 'DE', 'POR', 'GIRE', 'GIRE', 'GIRE', 'MALDICION', 'GIRE', 'GIRE', 'VIDA', 'EN', 'GIRE', 'PUTADA', 'PUTADA', 'POR', 'SEA']
205	Si eres un putero, este es tu bar. 	['mark', 'advcl', 'det', 'attr', 'punct', 'nsubj', 'ROOT', 'det', 'attr', 'punct']	['eres', 'es', 'putero', 'eres', 'eres', 'es', '.', 'bar', 'es', 'es']
206	Lo recomiendo. 	['obj', 'ROOT', 'punct']	['recomiendo', '.', 'recomiendo']
207	Son distribuidores de las principales marcas de mobiliario y sillería de oficina, lo que les permite ofrecer una gran oferta y asegurarse de que el cliente encuentra lo que necesita. 	['ROOT', 'attr', 'adpmod', 'det', 'amod', 'adpobj', 'adpmod', 'adpobj', 'cc', 'conj', 'adpmod', 'adpobj', 'punct', 'det', 'nsubj', 'obj', 'parataxis', 'xcomp', 'det', 'amod', 'obj', 'cc', 'conj', 'adpmod', 'mark', 'det', 'nsubj', 'acl', 'obj', 'rel', 'rcmod', 'punct']	['.', 'Son', 'distribuidores', 'marcas', 'marcas', 'de', 'marcas', 'de', 'mobiliario', 'mobiliario', 'mobiliario', 'de', 'Son', 'que', 'permite', 'permite', 'Son', 'permite', 'oferta', 'oferta', 'ofrecer', 'ofrecer', 'ofrecer', 'asegurarse', 'encuentra', 'cliente', 'encuentra', 'de', 'encuentra', 'necesita', 'lo', 'Son']
208	Estás en pleno centro, no echarás nada d menos no es d lujo pero tiene lo fundamental. 	['ROOT', 'adpmod', 'amod', 'adpobj', 'punct', 'advmod', 'parataxis', 'obj', 'adpmod', 'acl', 'advmod', 'parataxis', 'adpmod', 'adpobj', 'cc', 'conj', 'det', 'obj', 'punct']	['.', 'Estás', 'centro', 'en', 'Estás', 'echarás', 'Estás', 'echarás', 'echarás', 'd', 'es', 'Estás', 'es', 'd', 'es', 'es', 'fundamental', 'tiene', 'Estás']
209	Super recomendable si buscáis un sitio en la playa con buen ambiente y marcha. 	['advmod', 'ROOT', 'mark', 'advcl', 'det', 'obj', 'adpmod', 'det', 'adpobj', 'adpmod', 'amod', 'adpobj', 'cc', 'conj', 'punct']	['recomendable', '.', 'buscáis', 'recomendable', 'sitio', 'buscáis', 'sitio', 'playa', 'en', 'sitio', 'ambiente', 'con', 'ambiente', 'ambiente', 'recomendable']
210	Se piensan que todos queremos competir. 	['prt', 'ROOT', 'mark', 'nsubj', 'ccomp', 'xcomp', 'punct']	['piensan', '.', 'queremos', 'queremos', 'piensan', 'queremos', 'piensan']
211	Lástima que sea algo pequeño y en ocasiones no haya sitio. 	['ROOT', 'mark', 'csubj', 'advmod', 'acomp', 'cc', 'adpmod', 'adpobj', 'advmod', 'conj', 'obj', 'punct']	['.', 'sea', 'Lástima', 'pequeño', 'sea', 'sea', 'haya', 'en', 'haya', 'sea', 'haya', 'Lástima']
212	Las tutoras son muy agradables, simpáticas y saben sacar todo tu mejor rendimiento. 	['det', 'nsubj', 'ROOT', 'advmod', 'acomp', 'punct', 'conj', 'cc', 'conj', 'xcomp', 'det', 'det', 'amod', 'obj', 'punct']	['tutoras', 'son', '.', 'agradables', 'son', 'agradables', 'agradables', 'son', 'son', 'saben', 'rendimiento', 'rendimiento', 'rendimiento', 'sacar', 'son']
213	Están remodelando el gimnasio, pero eso no debería ser excusa para las bicicletas tan malas que tienen para ciclo, una vergüenza de mantenimiento. 	['aux', 'ROOT', 'det', 'obj', 'punct', 'cc', 'nsubj', 'advmod', 'aux', 'conj', 'attr', 'adpmod', 'det', 'adpobj', 'advmod', 'amod', 'rel', 'rcmod', 'adpmod', 'adpobj', 'punct', 'det', 'parataxis', 'adpmod', 'adpobj', 'punct']	['remodelando', '.', 'gimnasio', 'remodelando', 'remodelando', 'remodelando', 'ser', 'ser', 'ser', 'remodelando', 'ser', 'excusa', 'bicicletas', 'para', 'malas', 'bicicletas', 'tienen', 'bicicletas', 'tienen', 'para', 'vergüenza', 'vergüenza', 'remodelando', 'vergüenza', 'de', 'remodelando']
214	No vi ningún resultado. 	['advmod', 'ROOT', 'det', 'obj', 'punct']	['vi', '.', 'resultado', 'vi', 'vi']
215	Vuelvo a repetir: buen servicio y buena atención. 	['aux', 'mwe', 'ROOT', 'punct', 'amod', 'obj', 'cc', 'amod', 'conj', 'punct']	['repetir', 'Vuelvo', '.', 'repetir', 'servicio', 'repetir', 'servicio', 'atención', 'servicio', 'repetir']
216	No se respetan las citas y las anulan a su antojo. 	['advmod', 'prt', 'ROOT', 'det', 'nsubj', 'cc', 'obj', 'conj', 'adpmod', 'det', 'adpobj', 'punct']	['respetan', 'respetan', '.', 'citas', 'respetan', 'respetan', 'anulan', 'respetan', 'anulan', 'antojo', 'a', 'respetan']
217	El precio es asequible, entre 20 y 30 € por persona, y el trato es excelente! 	['det', 'nsubj', 'ROOT', 'acomp', 'punct', 'adpmod', 'num', 'cc', 'conj', 'adpobj', 'adpmod', 'adpobj', 'punct', 'cc', 'det', 'nsubj', 'conj', 'acomp', 'punct']	['precio', 'es', '!', 'es', 'entre', 'es', '€', '20', '20', 'entre', '€', 'por', 'entre', 'es', 'trato', 'es', 'es', 'es', 'es']
218	La atención es totalmente personalizada pero claro, como en todos los sitios no te regalan nada, hay que estudiar hombre! 	['det', 'nsubj', 'ROOT', 'advmod', 'acomp', 'cc', 'advmod', 'punct', 'adpmod', 'adpmod', 'det', 'det', 'adpobj', 'advmod', 'obj', 'conj', 'obj', 'punct', 'aux', 'mwe', 'parataxis', 'dep', 'punct']	['atención', 'es', '!', 'personalizada', 'es', 'es', 'regalan', 'claro', 'regalan', 'como', 'sitios', 'sitios', 'en', 'regalan', 'regalan', 'es', 'regalan', 'regalan', 'estudiar', 'hay', 'regalan', 'estudiar', 'es']
219	Un placer esta tienda, un sitio realmente agradable, con precios muy accesibles y excelente atención! 	['det', 'ROOT', 'det', 'nsubj', 'punct', 'det', 'appos', 'advmod', 'amod', 'punct', 'conj', 'adpobj', 'advmod', 'amod', 'cc', 'amod', 'conj', 'punct']	['placer', '!', 'tienda', 'placer', 'sitio', 'sitio', 'tienda', 'agradable', 'sitio', 'agradable', 'agradable', 'con', 'accesibles', 'precios', 'precios', 'atención', 'precios', 'placer']
220	Os lo recomiendo sinceramente 	['obj', 'obj', 'ROOT', 'advmod']	['recomiendo', 'recomiendo', 'sinceramente', 'recomiendo']
221	Hola, el año pasado compré un cachorro de labrador retriever, y es más bonito que el de Scotex! 	['dep', 'punct', 'det', 'nmod', 'amod', 'ROOT', 'det', 'obj', 'adpmod', 'adpobj', 'compmod', 'punct', 'cc', 'conj', 'advmod', 'acomp', 'adpmod', 'adpobj', 'adpmod', 'adpobj', 'punct']	['compré', 'Hola', 'año', 'compré', 'año', '!', 'cachorro', 'compré', 'cachorro', 'de', 'labrador', 'compré', 'compré', 'compré', 'bonito', 'es', 'más', 'que', 'el', 'de', 'compré']
222	Mi queja principal es hacia la falta de información a la hora de diagnosticar el problema y el tiempo para la reparación. 	['det', 'nsubj', 'amod', 'ROOT', 'adpmod', 'det', 'adpobj', 'adpmod', 'adpobj', 'adpmod', 'det', 'adpobj', 'adpmod', 'acl', 'det', 'obj', 'cc', 'det', 'conj', 'adpmod', 'det', 'adpobj', 'punct']	['queja', 'es', 'queja', '.', 'es', 'falta', 'hacia', 'falta', 'de', 'falta', 'hora', 'a', 'hora', 'de', 'problema', 'diagnosticar', 'falta', 'tiempo', 'falta', 'tiempo', 'reparación', 'para', 'es']
223	En Dental Medic he recibido una atención dental muy profesional, personalizada y de alta calidad. 	['adpmod', 'amod', 'adpobj', 'aux', 'ROOT', 'det', 'obj', 'amod', 'advmod', 'amod', 'punct', 'conj', 'cc', 'conj', 'amod', 'adpobj', 'punct']	['recibido', 'Medic', 'En', 'recibido', '.', 'atención', 'recibido', 'atención', 'profesional', 'atención', 'profesional', 'profesional', 'profesional', 'profesional', 'calidad', 'de', 'recibido']
224	Son profesionales las 24H. 	['ROOT', 'acomp', 'det', 'nmod', 'punct']	['.', 'Son', '24H', 'Son', 'Son']
225	Sin más asesoramiento pasamos a la revisión óptica. 	['adpmod', 'advmod', 'adpobj', 'ROOT', 'adpmod', 'det', 'adpobj', 'amod', 'punct']	['pasamos', 'asesoramiento', 'Sin', '.', 'pasamos', 'revisión', 'a', 'revisión', 'pasamos']
226	Ha pasado de ser un gran bar de vinos a mirar mal a la gente joven que aún hace el Paris Dakar 	['aux', 'ROOT', 'adpmod', 'acl', 'det', 'amod', 'attr', 'adpmod', 'adpobj', 'adpmod', 'acl', 'advmod', 'adp', 'det', 'obj', 'amod', 'nsubj', 'advmod', 'rcmod', 'det', 'obj', 'compmod']	['pasado', 'Dakar', 'pasado', 'de', 'bar', 'bar', 'ser', 'bar', 'de', 'pasado', 'a', 'mirar', 'gente', 'gente', 'mirar', 'gente', 'hace', 'hace', 'gente', 'Paris', 'hace', 'Paris']
227	Al final comimos de mala gana porque no te queda más remedio o te vas a las 15:00 a buscar otro sitio, que en Pelegrina no hay y después de quejarnos y de montarle un medio follón no nos cobraron la comida. 	['adpmod', 'adpobj', 'ROOT', 'adpmod', 'amod', 'adpobj', 'mark', 'advmod', 'obj', 'advcl', 'advmod', 'nsubj', 'cc', 'prt', 'conj', 'adpmod', 'det', 'adpobj', 'adpmod', 'acl', 'det', 'obj', 'punct', 'rel', 'adpmod', 'adpobj', 'advmod', 'rcmod', 'cc', 'adpmod', 'mwe', 'acl', 'cc', 'conj', 'acl', 'det', 'amod', 'obj', 'advmod', 'obj', 'conj', 'det', 'obj', 'punct']	['comimos', 'Al', '.', 'comimos', 'gana', 'de', 'queda', 'queda', 'queda', 'comimos', 'remedio', 'queda', 'queda', 'vas', 'queda', 'vas', '15:00', 'a', 'vas', 'a', 'sitio', 'buscar', 'hay', 'hay', 'hay', 'en', 'hay', 'sitio', 'comimos', 'cobraron', 'después', 'después', 'después', 'después', 'de', 'follón', 'follón', 'montarle', 'cobraron', 'cobraron', 'comimos', 'comida', 'cobraron', 'comimos']
228	No es él típico restaurante de cinta. 	['advmod', 'ROOT', 'det', 'amod', 'attr', 'adpmod', 'adpobj', 'punct']	['es', '.', 'restaurante', 'restaurante', 'es', 'restaurante', 'de', 'es']
229	Es de lo mas bonito que uno puede encontrar no solo en Africa sinó en todo el Mundo. 	['ROOT', 'adpmod', 'det', 'advmod', 'adpobj', 'rel', 'nsubj', 'aux', 'rcmod', 'advmod', 'advmod', 'adpmod', 'adpobj', 'cc', 'conj', 'det', 'det', 'adpobj', 'punct']	['.', 'Es', 'bonito', 'bonito', 'de', 'encontrar', 'encontrar', 'encontrar', 'bonito', 'solo', 'en', 'encontrar', 'en', 'en', 'en', 'Mundo', 'Mundo', 'en', 'Es']
230	ESTE BALNEARIO TIENE TODO TIPO DE TRATAMIENTOS TERMALES AGUAS SULFUROSAS Y DEALES PARA RELAJARSE Y PARA LA PIEL 	['det', 'nsubj', 'ROOT', 'det', 'obj', 'adpmod', 'adpobj', 'amod', 'conj', 'amod', 'dep', 'amod', 'adpmod', 'acl', 'cc', 'conj', 'det', 'adpobj']	['BALNEARIO', 'TIENE', 'PIEL', 'TIPO', 'TIENE', 'TIPO', 'DE', 'TRATAMIENTOS', 'TRATAMIENTOS', 'AGUAS', 'DEALES', 'TRATAMIENTOS', 'DEALES', 'PARA', 'PARA', 'PARA', 'PIEL', 'PARA']
231	Yo no pretendia que me devolvieran el dinero. 	['nsubj', 'advmod', 'ROOT', 'mark', 'obj', 'ccomp', 'det', 'obj', 'punct']	['pretendia', 'pretendia', '.', 'devolvieran', 'devolvieran', 'pretendia', 'dinero', 'devolvieran', 'pretendia']
232	Las dependientas son amables, pero a mi, personalmente, los precios me parecen algo elevados. 	['det', 'nsubj', 'ROOT', 'acomp', 'punct', 'cc', 'adp', 'obj', 'punct', 'advmod', 'punct', 'det', 'nsubj', 'obj', 'conj', 'advmod', 'acomp', 'punct']	['dependientas', 'son', '.', 'son', 'son', 'son', 'mi', 'parecen', 'personalmente', 'parecen', 'personalmente', 'precios', 'parecen', 'parecen', 'son', 'elevados', 'parecen', 'son']
233	Las habitaciones tenian las paredes desconchadas, no funcionaba el aire acondicionado en ninguna de las habitaciones, con lo fresquito que es Jaén. 	['det', 'nsubj', 'ROOT', 'det', 'obj', 'acomp', 'punct', 'advmod', 'conj', 'det', 'nsubj', 'amod', 'adpmod', 'adpobj', 'adpmod', 'det', 'adpobj', 'punct', 'adpmod', 'det', 'adpobj', 'rel', 'rcmod', 'nsubj', 'punct']	['habitaciones', 'tenian', '.', 'paredes', 'tenian', 'tenian', 'tenian', 'funcionaba', 'tenian', 'aire', 'funcionaba', 'aire', 'funcionaba', 'en', 'ninguna', 'habitaciones', 'de', 'con', 'funcionaba', 'fresquito', 'con', 'es', 'fresquito', 'es', 'tenian']
234	Su contenido variable hace que siempre que se visita es diferente. 	['det', 'nsubj', 'amod', 'ROOT', 'mark', 'advmod', 'rel', 'prt', 'rcmod', 'ccomp', 'acomp', 'punct']	['contenido', 'hace', 'contenido', '.', 'es', 'es', 'visita', 'visita', 'siempre', 'hace', 'es', 'hace']
235	Si estas buscando una iglesia en Fresno, ya la has encontrado. 	['mark', 'aux', 'advcl', 'det', 'obj', 'adpmod', 'adpobj', 'punct', 'advmod', 'obj', 'aux', 'ROOT', 'punct']	['buscando', 'buscando', 'encontrado', 'iglesia', 'buscando', 'buscando', 'en', 'buscando', 'encontrado', 'encontrado', 'encontrado', '.', 'encontrado']
236	En los 90s se abandono. 	['adpmod', 'det', 'adpobj', 'prt', 'ROOT', 'punct']	['abandono', '90s', 'En', 'abandono', '.', 'abandono']
